Stn_name,Date,Hour,Temp
Jer_ram,2021-02-07,05:20,8.6
Jer_ram,2021-02-07,05:30,8.7
Jer_ram,2021-02-07,05:40,8.7
Jer_ram,2021-02-07,05:50,8.4
Jer_ram,2021-02-07,06:00,8.4
Jer_ram,2021-02-07,06:10,8.3
Jer_ram,2021-02-07,06:20,8.4
Jer_ram,2021-02-07,06:30,8.4
Jer_ram,2021-02-07,06:40,8.4
Jer_ram,2021-02-07,06:50,8.8
Jer_ram,2021-02-07,07:00,9.4
Jer_ram,2021-02-07,07:10,9.2
Jer_ram,2021-02-07,07:20,9.4
Jer_ram,2021-02-07,07:30,10.2
Jer_ram,2021-02-07,07:40,10.9
Jer_ram,2021-02-07,07:50,10.3
Jer_ram,2021-02-07,08:00,10.5
Jer_ram,2021-02-07,08:10,11.2
Jer_ram,2021-02-07,08:20,11.3
Jer_ram,2021-02-07,08:30,11.8
Jer_ram,2021-02-07,08:40,12.1
Jer_ram,2021-02-07,08:50,12.5
Jer_ram,2021-02-07,09:00,12.5
Jer_ram,2021-02-07,09:10,12.7
Jer_ram,2021-02-07,09:20,13.1
Jer_ram,2021-02-07,09:30,13.1
Jer_ram,2021-02-07,09:40,13.3
Jer_ram,2021-02-07,09:50,13.7
Jer_ram,2021-02-07,10:00,14
Jer_ram,2021-02-07,10:10,14.3
Jer_ram,2021-02-07,10:20,14.1
Jer_ram,2021-02-07,10:30,15.5
Jer_ram,2021-02-07,10:40,14.7
Jer_ram,2021-02-07,10:50,15.4
Jer_ram,2021-02-07,11:00,16.4
Jer_ram,2021-02-07,11:10,15.8
Jer_ram,2021-02-07,11:20,15.4
Jer_ram,2021-02-07,11:30,14.9
Jer_ram,2021-02-07,11:40,15
Jer_ram,2021-02-07,11:50,14.8
Jer_ram,2021-02-07,12:00,15.2
Jer_ram,2021-02-07,12:10,15.8
Jer_ram,2021-02-07,12:20,15.5
Jer_ram,2021-02-07,12:30,15.6
Jer_ram,2021-02-07,12:40,15.6
Jer_ram,2021-02-07,12:50,15.5
Jer_ram,2021-02-07,13:00,15.7
Jer_ram,2021-02-07,13:10,16.1
Jer_ram,2021-02-07,13:20,17.1
Jer_ram,2021-02-07,13:30,17.1
Jer_ram,2021-02-07,13:40,17.6
Jer_ram,2021-02-07,13:50,17.5
Jer_ram,2021-02-07,14:00,17.9
Jer_ram,2021-02-07,14:10,17.7
Jer_ram,2021-02-07,14:20,17.3
Jer_ram,2021-02-07,14:30,16
Jer_ram,2021-02-07,14:40,16.1
Jer_ram,2021-02-07,14:50,16
Jer_ram,2021-02-07,15:00,16.1
Jer_ram,2021-02-07,15:10,15.9
Jer_ram,2021-02-07,15:20,16.2
Jer_ram,2021-02-07,15:30,15.9
Jer_ram,2021-02-07,15:40,15.8
Jer_ram,2021-02-07,15:50,15.6
Jer_ram,2021-02-07,16:00,15.5
Jer_ram,2021-02-07,16:10,15.3
Jer_ram,2021-02-07,16:20,15.2
Jer_ram,2021-02-07,16:30,15.1
Jer_ram,2021-02-07,16:40,14.8
Jer_ram,2021-02-07,16:50,14.8
Jer_ram,2021-02-07,17:00,14.6
Jer_ram,2021-02-07,17:10,14.4
Jer_ram,2021-02-07,17:20,14.2
Jer_ram,2021-02-07,17:30,13.8
Jer_ram,2021-02-07,17:40,13.5
Jer_ram,2021-02-07,17:50,13.3
Jer_ram,2021-02-07,18:00,13.2
Jer_ram,2021-02-07,18:10,13.1
Jer_ram,2021-02-07,18:20,12.7
Jer_ram,2021-02-07,18:30,12.6
Jer_ram,2021-02-07,18:40,12.6
Jer_ram,2021-02-07,18:50,12.5
Jer_ram,2021-02-07,19:00,12.4
Jer_ram,2021-02-07,19:10,12.2
Jer_ram,2021-02-07,19:20,12.1
Jer_ram,2021-02-07,19:30,11.9
Jer_ram,2021-02-07,19:40,11.8
Jer_ram,2021-02-07,19:50,11.7
Jer_ram,2021-02-07,20:00,11.6
Jer_ram,2021-02-07,20:10,11.6
Jer_ram,2021-02-07,20:20,11.5
Jer_ram,2021-02-07,20:30,11.5
Jer_ram,2021-02-07,20:40,11.4
Jer_ram,2021-02-07,20:50,11.3
Jer_ram,2021-02-07,21:00,11.3
Jer_ram,2021-02-07,21:10,11.1
Jer_ram,2021-02-07,21:20,11.2
Jer_ram,2021-02-07,21:30,11.1
Jer_ram,2021-02-07,21:40,11.1
Jer_ram,2021-02-07,21:50,11.2
Jer_ram,2021-02-07,22:00,11.4
Jer_ram,2021-02-07,22:10,11.4
Jer_ram,2021-02-07,22:20,11.5
Jer_ram,2021-02-07,22:30,11.4
Jer_ram,2021-02-07,22:40,11.4
Jer_ram,2021-02-07,22:50,11.3
Jer_ram,2021-02-07,23:00,11.3
Jer_ram,2021-02-07,23:10,11.3
Jer_ram,2021-02-07,23:20,11.2
Jer_ram,2021-02-07,23:30,11.3
Jer_ram,2021-02-07,23:40,11.3
Jer_ram,2021-02-07,23:50,11.1
Jer_ram,2021-02-08,00:00,11.1
Jer_ram,2021-02-08,00:10,11.1
Jer_ram,2021-02-08,00:20,11.4
Jer_ram,2021-02-08,00:30,11.5
Jer_ram,2021-02-08,00:40,11.5
Jer_ram,2021-02-08,00:50,11.7
Jer_ram,2021-02-08,01:00,11.9
Jer_ram,2021-02-08,01:10,11.9
Jer_ram,2021-02-08,01:20,12
Jer_ram,2021-02-08,01:30,12.1
Jer_ram,2021-02-08,01:40,11.9
Jer_ram,2021-02-08,01:50,11.9
Jer_ram,2021-02-08,02:00,12.3
Jer_ram,2021-02-08,02:10,12.1
Jer_ram,2021-02-08,02:20,12
Jer_ram,2021-02-08,02:30,12.2
Jer_ram,2021-02-08,02:40,12.2
Jer_ram,2021-02-08,02:50,11.9
Jer_ram,2021-02-08,03:00,12.1
Jer_ram,2021-02-08,03:10,11.6
Jer_ram,2021-02-08,03:20,11.6
Jer_ram,2021-02-08,03:30,11.7
Jer_ram,2021-02-08,03:40,11.9
Jer_ram,2021-02-08,03:50,11.9
Jer_ram,2021-02-08,04:00,12.1
Jer_ram,2021-02-08,04:10,13
Jer_ram,2021-02-08,04:20,13.1
Jer_ram,2021-02-08,04:30,12.7
Jer_ram,2021-02-08,04:40,12.7
Jer_ram,2021-02-08,04:50,13.1
Jer_ram,2021-02-08,05:00,13.2
Jer_ram,2021-02-08,05:10,13.1
Jer_ram,2021-02-08,05:20,13.1
Jer_ram,2021-02-08,05:30,13.3
Jer_ram,2021-02-08,05:40,13.1
Jer_ram,2021-02-08,05:50,12.7
Jer_ram,2021-02-08,06:00,12.4
Jer_ram,2021-02-08,06:10,12.3
Jer_ram,2021-02-08,06:20,12.4
Jer_ram,2021-02-08,06:30,12.3
Jer_ram,2021-02-08,06:40,12.4
Jer_ram,2021-02-08,06:50,12.9
Jer_ram,2021-02-08,07:00,12.8
Jer_ram,2021-02-08,07:10,12.9
Jer_ram,2021-02-08,07:20,13.4
Jer_ram,2021-02-08,07:30,13.6
Jer_ram,2021-02-08,07:40,13.8
Jer_ram,2021-02-08,07:50,14.1
Jer_ram,2021-02-08,08:00,14.6
Jer_ram,2021-02-08,08:10,14.7
Jer_ram,2021-02-08,08:20,15.2
Jer_ram,2021-02-08,08:30,15.4
Jer_ram,2021-02-08,08:40,16.1
Jer_ram,2021-02-08,08:50,16.2
Jer_ram,2021-02-08,09:00,16.8
Jer_ram,2021-02-08,09:10,17.1
Jer_ram,2021-02-08,09:20,17.4
Jer_ram,2021-02-08,09:30,18
Jer_ram,2021-02-08,09:40,18.4
Jer_ram,2021-02-08,09:50,18.6
Jer_ram,2021-02-08,10:00,19.1
Jer_ram,2021-02-08,10:10,19.5
Jer_ram,2021-02-08,10:20,19.4
Jer_ram,2021-02-08,10:30,19.1
Jer_ram,2021-02-08,10:40,19
Jer_ram,2021-02-08,10:50,19.2
Jer_ram,2021-02-08,11:00,19.2
Jer_ram,2021-02-08,11:10,19.3
Jer_ram,2021-02-08,11:20,19.9
Jer_ram,2021-02-08,11:30,20.3
Jer_ram,2021-02-08,11:40,20.2
Jer_ram,2021-02-08,11:50,19.6
Jer_ram,2021-02-08,12:00,19.7
Jer_ram,2021-02-08,12:10,20.2
Jer_ram,2021-02-08,12:20,20
Jer_ram,2021-02-08,12:30,20
Jer_ram,2021-02-08,12:40,20.1
Jer_ram,2021-02-08,12:50,20.1
Jer_ram,2021-02-08,13:00,19.7
Jer_ram,2021-02-08,13:10,20.4
Jer_ram,2021-02-08,13:20,19.8
Jer_ram,2021-02-08,13:30,20.3
Jer_ram,2021-02-08,13:40,20.6
Jer_ram,2021-02-08,13:50,20
Jer_ram,2021-02-08,14:00,20.2
Jer_ram,2021-02-08,14:10,20
Jer_ram,2021-02-08,14:20,19.8
Jer_ram,2021-02-08,14:30,19.8
Jer_ram,2021-02-08,14:40,19.5
Jer_ram,2021-02-08,14:50,19.6
Jer_ram,2021-02-08,15:00,19.8
Jer_ram,2021-02-08,15:10,20
Jer_ram,2021-02-08,15:20,19.9
Jer_ram,2021-02-08,15:30,19.8
Jer_ram,2021-02-08,15:40,19.7
Jer_ram,2021-02-08,15:50,19.7
Jer_ram,2021-02-08,16:00,19.5
Jer_ram,2021-02-08,16:10,19.5
Jer_ram,2021-02-08,16:20,19.3
Jer_ram,2021-02-08,16:30,19.1
Jer_ram,2021-02-08,16:40,19
Jer_ram,2021-02-08,16:50,18.9
Jer_ram,2021-02-08,17:00,18.8
Jer_ram,2021-02-08,17:10,18.6
Jer_ram,2021-02-08,17:20,18.6
Jer_ram,2021-02-08,17:30,18.4
Jer_ram,2021-02-08,17:40,18.2
Jer_ram,2021-02-08,17:50,17.6
Jer_ram,2021-02-08,18:00,17.2
Jer_ram,2021-02-08,18:10,17.3
Jer_ram,2021-02-08,18:20,17.2
Jer_ram,2021-02-08,18:30,16.9
Jer_ram,2021-02-08,18:40,16.9
Jer_ram,2021-02-08,18:50,16.8
Jer_ram,2021-02-08,19:00,16.8
Jer_ram,2021-02-08,19:10,16.8
Jer_ram,2021-02-08,19:20,17
Jer_ram,2021-02-08,19:30,17
Jer_ram,2021-02-08,19:40,17.1
Jer_ram,2021-02-08,19:50,17.2
Jer_ram,2021-02-08,20:00,17.2
Jer_ram,2021-02-08,20:10,17
Jer_ram,2021-02-08,20:20,16.9
Jer_ram,2021-02-08,20:30,16.7
Jer_ram,2021-02-08,20:40,17.1
Jer_ram,2021-02-08,20:50,17.3
Jer_ram,2021-02-08,21:00,17.1
Jer_ram,2021-02-08,21:10,17.3
Jer_ram,2021-02-08,21:20,17
Jer_ram,2021-02-08,21:30,17.1
Jer_ram,2021-02-08,21:40,17
Jer_ram,2021-02-08,21:50,17.2
Jer_ram,2021-02-08,22:00,17
Jer_ram,2021-02-08,22:10,17.1
Jer_ram,2021-02-08,22:20,17.1
Jer_ram,2021-02-08,22:30,16.8
Jer_ram,2021-02-08,22:40,16.7
Jer_ram,2021-02-08,22:50,16.7
Jer_ram,2021-02-08,23:00,16.6
Jer_ram,2021-02-08,23:10,16.5
Jer_ram,2021-02-08,23:20,16.5
Jer_ram,2021-02-08,23:30,16.4
Jer_ram,2021-02-08,23:40,16.2
Jer_ram,2021-02-08,23:50,15.8
Jer_ram,2021-02-09,00:00,16.1
Jer_ram,2021-02-09,00:10,15.6
Jer_ram,2021-02-09,00:20,15.6
Jer_ram,2021-02-09,00:30,15.8
Jer_ram,2021-02-09,00:40,15.8
Jer_ram,2021-02-09,00:50,15.9
Jer_ram,2021-02-09,01:00,15.4
Jer_ram,2021-02-09,01:10,15.2
Jer_ram,2021-02-09,01:20,15.2
Jer_ram,2021-02-09,01:30,15.2
Jer_ram,2021-02-09,01:40,15.3
Jer_ram,2021-02-09,01:50,15.4
Jer_ram,2021-02-09,02:00,15.5
Jer_ram,2021-02-09,02:10,15.4
Jer_ram,2021-02-09,02:20,15.6
Jer_ram,2021-02-09,02:30,15.7
Jer_ram,2021-02-09,02:40,15.7
Jer_ram,2021-02-09,02:50,16.1
Jer_ram,2021-02-09,03:00,16.5
Jer_ram,2021-02-09,03:10,16.5
Jer_ram,2021-02-09,03:20,16.4
Jer_ram,2021-02-09,03:30,16.1
Jer_ram,2021-02-09,03:40,16.1
Jer_ram,2021-02-09,03:50,16.3
Jer_ram,2021-02-09,04:00,16
Jer_ram,2021-02-09,04:10,15.9
Jer_ram,2021-02-09,04:20,16
Jer_ram,2021-02-09,04:30,16.1
Jer_ram,2021-02-09,04:40,16.1
Jer_ram,2021-02-09,04:50,15.9
Jer_ram,2021-02-09,05:00,15.8
Jer_ram,2021-02-09,05:10,15.6
Jer_ram,2021-02-09,05:20,15.8
Jer_ram,2021-02-09,05:30,15.5
Jer_ram,2021-02-09,05:40,15.6
Jer_ram,2021-02-09,05:50,15.4
Jer_ram,2021-02-09,06:00,15.5
Jer_ram,2021-02-09,06:10,14.9
Jer_ram,2021-02-09,06:20,14.6
Jer_ram,2021-02-09,06:30,14.7
Jer_ram,2021-02-09,06:40,14.6
Jer_ram,2021-02-09,06:50,14.2
Jer_ram,2021-02-09,07:00,14.3
Jer_ram,2021-02-09,07:10,14.1
Jer_ram,2021-02-09,07:20,14.3
Jer_ram,2021-02-09,07:30,14.5
Jer_ram,2021-02-09,07:40,14.3
Jer_ram,2021-02-09,07:50,14.8
Jer_ram,2021-02-09,08:00,15.3
Jer_ram,2021-02-09,08:10,15.9
Jer_ram,2021-02-09,08:20,16
Jer_ram,2021-02-09,08:30,16.1
Jer_ram,2021-02-09,08:40,16.3
Jer_ram,2021-02-09,08:50,16.8
Jer_ram,2021-02-09,09:00,16.8
Jer_ram,2021-02-09,09:10,17.4
Jer_ram,2021-02-09,09:20,17.6
Jer_ram,2021-02-09,09:30,18.1
Jer_ram,2021-02-09,09:40,18.7
Jer_ram,2021-02-09,09:50,18.3
Jer_ram,2021-02-09,10:00,18.2
Jer_ram,2021-02-09,10:10,18.8
Jer_ram,2021-02-09,10:20,18.7
Jer_ram,2021-02-09,10:30,19.4
Jer_ram,2021-02-09,10:40,19.5
Jer_ram,2021-02-09,10:50,19.6
Jer_ram,2021-02-09,11:00,19.1
Jer_ram,2021-02-09,11:10,19.4
Jer_ram,2021-02-09,11:20,19.8
Jer_ram,2021-02-09,11:30,19.8
Jer_ram,2021-02-09,11:40,20.5
Jer_ram,2021-02-09,11:50,21
Jer_ram,2021-02-09,12:00,21.4
Jer_ram,2021-02-09,12:10,21.3
Jer_ram,2021-02-09,12:20,21.5
Jer_ram,2021-02-09,12:30,21.8
Jer_ram,2021-02-09,12:40,21.6
Jer_ram,2021-02-09,12:50,21.7
Jer_ram,2021-02-09,13:00,21.5
Jer_ram,2021-02-09,13:10,21.4
Jer_ram,2021-02-09,13:20,21.5
Jer_ram,2021-02-09,13:30,21.5
Jer_ram,2021-02-09,13:40,21.3
Jer_ram,2021-02-09,13:50,21.4
Jer_ram,2021-02-09,14:00,21.1
Jer_ram,2021-02-09,14:10,21.2
Jer_ram,2021-02-09,14:20,21.3
Jer_ram,2021-02-09,14:30,21.3
Jer_ram,2021-02-09,14:40,21.3
Jer_ram,2021-02-09,14:50,21.7
Jer_ram,2021-02-09,15:00,21.3
Jer_ram,2021-02-09,15:10,21.6
Jer_ram,2021-02-09,15:20,21.8
Jer_ram,2021-02-09,15:30,22.3
Jer_ram,2021-02-09,15:40,21.3
Jer_ram,2021-02-09,15:50,21
Jer_ram,2021-02-09,16:00,20.8
Jer_ram,2021-02-09,16:10,20.8
Jer_ram,2021-02-09,16:20,20.5
Jer_ram,2021-02-09,16:30,20.4
Jer_ram,2021-02-09,16:40,20.1
Jer_ram,2021-02-09,16:50,19.8
Jer_ram,2021-02-09,17:00,19.3
Jer_ram,2021-02-09,17:10,19
Jer_ram,2021-02-09,17:20,18.6
Jer_ram,2021-02-09,17:30,18.2
Jer_ram,2021-02-09,17:40,18.1
Jer_ram,2021-02-09,17:50,18
Jer_ram,2021-02-09,18:00,18
Jer_ram,2021-02-09,18:10,17.9
Jer_ram,2021-02-09,18:20,17.9
Jer_ram,2021-02-09,18:30,17.8
Jer_ram,2021-02-09,18:40,17.7
Jer_ram,2021-02-09,18:50,17.3
Jer_ram,2021-02-09,19:00,17.1
Jer_ram,2021-02-09,19:10,17.3
Jer_ram,2021-02-09,19:20,17.2
Jer_ram,2021-02-09,19:30,17.2
Jer_ram,2021-02-09,19:40,17.1
Jer_ram,2021-02-09,19:50,16.7
Jer_ram,2021-02-09,20:00,16.6
Jer_ram,2021-02-09,20:10,16.7
Jer_ram,2021-02-09,20:20,16.7
Jer_ram,2021-02-09,20:30,16.4
Jer_ram,2021-02-09,20:40,16
Jer_ram,2021-02-09,20:50,15.9
Jer_ram,2021-02-09,21:00,16.3
Jer_ram,2021-02-09,21:10,16.4
Jer_ram,2021-02-09,21:20,16.3
Jer_ram,2021-02-09,21:30,16.9
Jer_ram,2021-02-09,21:40,17.1
Jer_ram,2021-02-09,21:50,17.1
Jer_ram,2021-02-09,22:00,16.8
Jer_ram,2021-02-09,22:10,16.5
Jer_ram,2021-02-09,22:20,16.1
Jer_ram,2021-02-09,22:30,16.2
Jer_ram,2021-02-09,22:40,16.3
Jer_ram,2021-02-09,22:50,16.2
Jer_ram,2021-02-09,23:00,16.2
Jer_ram,2021-02-09,23:10,16
Jer_ram,2021-02-09,23:20,15.9
Jer_ram,2021-02-09,23:30,15.4
Jer_ram,2021-02-09,23:40,15.3
Jer_ram,2021-02-09,23:50,15.6
Jer_ram,2021-02-10,00:00,15.8
Jer_ram,2021-02-10,00:10,15.7
Jer_ram,2021-02-10,00:20,15.9
Jer_ram,2021-02-10,00:30,16.1
Jer_ram,2021-02-10,00:40,15.6
Jer_ram,2021-02-10,00:50,15.1
Jer_ram,2021-02-10,01:00,15.3
Jer_ram,2021-02-10,01:10,15.1
Jer_ram,2021-02-10,01:20,15.4
Jer_ram,2021-02-10,01:30,15.4
Jer_ram,2021-02-10,01:40,15.3
Jer_ram,2021-02-10,01:50,15
Jer_ram,2021-02-10,02:00,14.6
Jer_ram,2021-02-10,02:10,15.2
Jer_ram,2021-02-10,02:20,15.3
Jer_ram,2021-02-10,02:30,15.5
Jer_ram,2021-02-10,02:40,15.6
Jer_ram,2021-02-10,02:50,15.6
Jer_ram,2021-02-10,03:00,15.2
Jer_ram,2021-02-10,03:10,14.3
Jer_ram,2021-02-10,03:20,14.3
Jer_ram,2021-02-10,03:30,14.2
Jer_ram,2021-02-10,03:40,14.9
Jer_ram,2021-02-10,03:50,15.1
Jer_ram,2021-02-10,04:00,14.7
Jer_ram,2021-02-10,04:10,14.5
Jer_ram,2021-02-10,04:20,14.7
Jer_ram,2021-02-10,04:30,15.1
Jer_ram,2021-02-10,04:40,15.1
Jer_ram,2021-02-10,04:50,15
Jer_ram,2021-02-10,05:00,14.9
Jer_ram,2021-02-10,05:10,14.7
Jer_ram,2021-02-10,05:20,14.8
Jer_ram,2021-02-10,05:30,14.6
Jer_ram,2021-02-10,05:40,14.5
Jer_ram,2021-02-10,05:50,14.6
Jer_ram,2021-02-10,06:00,14.6
Jer_ram,2021-02-10,06:10,14.7
Jer_ram,2021-02-10,06:20,14.8
Jer_ram,2021-02-10,06:30,14.9
Jer_ram,2021-02-10,06:40,14.9
Jer_ram,2021-02-10,06:50,14.9
Jer_ram,2021-02-10,07:00,14.9
Jer_ram,2021-02-10,07:10,14.7
Jer_ram,2021-02-10,07:20,14.7
Jer_ram,2021-02-10,07:30,14.7
Jer_ram,2021-02-10,07:40,14.8
Jer_ram,2021-02-10,07:50,15.1
Jer_ram,2021-02-10,08:00,15.6
Jer_ram,2021-02-10,08:10,16.1
Jer_ram,2021-02-10,08:20,16.4
Jer_ram,2021-02-10,08:30,17
Jer_ram,2021-02-10,08:40,17.3
Jer_ram,2021-02-10,08:50,17.4
Jer_ram,2021-02-10,09:00,17.7
Jer_ram,2021-02-10,09:10,18.4
Jer_ram,2021-02-10,09:20,18.5
Jer_ram,2021-02-10,09:30,18.2
Jer_ram,2021-02-10,09:40,18.6
Jer_ram,2021-02-10,09:50,18.8
Jer_ram,2021-02-10,10:00,18.8
Jer_ram,2021-02-10,10:10,18.8
Jer_ram,2021-02-10,10:20,19.2
Jer_ram,2021-02-10,10:30,19.4
Jer_ram,2021-02-10,10:40,19.5
Jer_ram,2021-02-10,10:50,19.5
Jer_ram,2021-02-10,11:00,19.3
Jer_ram,2021-02-10,11:10,19.4
Jer_ram,2021-02-10,11:20,19.5
Jer_ram,2021-02-10,11:30,19.9
Jer_ram,2021-02-10,11:40,19.4
Jer_ram,2021-02-10,11:50,19.2
Jer_ram,2021-02-10,12:00,19
Jer_ram,2021-02-10,12:10,19.2
Jer_ram,2021-02-10,12:20,19.1
Jer_ram,2021-02-10,12:30,19.2
Jer_ram,2021-02-10,12:40,19.1
Jer_ram,2021-02-10,12:50,18.8
Jer_ram,2021-02-10,13:00,18.8
Jer_ram,2021-02-10,13:10,18.9
Jer_ram,2021-02-10,13:20,19
Jer_ram,2021-02-10,13:30,19.1
Jer_ram,2021-02-10,13:40,18.8
Jer_ram,2021-02-10,13:50,18.9
Jer_ram,2021-02-10,14:00,19
Jer_ram,2021-02-10,14:10,18.7
Jer_ram,2021-02-10,14:20,18.6
Jer_ram,2021-02-10,14:30,18.4
Jer_ram,2021-02-10,14:40,18.5
Jer_ram,2021-02-10,14:50,18
Jer_ram,2021-02-10,15:00,18.1
Jer_ram,2021-02-10,15:10,17.8
Jer_ram,2021-02-10,15:20,17.6
Jer_ram,2021-02-10,15:30,17.5
Jer_ram,2021-02-10,15:40,17.2
Jer_ram,2021-02-10,15:50,17.1
Jer_ram,2021-02-10,16:00,16.9
Jer_ram,2021-02-10,16:10,16.6
Jer_ram,2021-02-10,16:20,16.1
Jer_ram,2021-02-10,16:30,15.9
Jer_ram,2021-02-10,16:40,15.5
Jer_ram,2021-02-10,16:50,15.1
Jer_ram,2021-02-10,17:00,14.7
Jer_ram,2021-02-10,17:10,14.3
Jer_ram,2021-02-10,17:20,13.9
Jer_ram,2021-02-10,17:30,13.8
Jer_ram,2021-02-10,17:40,13.6
Jer_ram,2021-02-10,17:50,13.4
Jer_ram,2021-02-10,18:00,13.3
Jer_ram,2021-02-10,18:10,13.2
Jer_ram,2021-02-10,18:20,13.1
Jer_ram,2021-02-10,18:30,12.9
Jer_ram,2021-02-10,18:40,12.7
Jer_ram,2021-02-10,18:50,12.6
Jer_ram,2021-02-10,19:00,12.3
Jer_ram,2021-02-10,19:10,12.2
Jer_ram,2021-02-10,19:20,12.2
Jer_ram,2021-02-10,19:30,12.1
Jer_ram,2021-02-10,19:40,12
Jer_ram,2021-02-10,19:50,11.9
Jer_ram,2021-02-10,20:00,11.9
Jer_ram,2021-02-10,20:10,11.7
Jer_ram,2021-02-10,20:20,11.7
Jer_ram,2021-02-10,20:30,11.6
Jer_ram,2021-02-10,20:40,11.5
Jer_ram,2021-02-10,20:50,11.4
Jer_ram,2021-02-10,21:00,11.3
Jer_ram,2021-02-10,21:10,11.3
Jer_ram,2021-02-10,21:20,11.1
Jer_ram,2021-02-10,21:30,11.1
Jer_ram,2021-02-10,21:40,11.1
Jer_ram,2021-02-10,21:50,11.1
Jer_ram,2021-02-10,22:00,11.1
Jer_ram,2021-02-10,22:10,10.9
Jer_ram,2021-02-10,22:20,10.7
Jer_ram,2021-02-10,22:30,10.8
Jer_ram,2021-02-10,22:40,10.7
Jer_ram,2021-02-10,22:50,10.6
Jer_ram,2021-02-10,23:00,10.4
Jer_ram,2021-02-10,23:10,10.6
Jer_ram,2021-02-10,23:20,10.6
Jer_ram,2021-02-10,23:30,10.5
Jer_ram,2021-02-10,23:40,10.7
Jer_ram,2021-02-10,23:50,10.9
Jer_ram,2021-02-11,00:00,10.4
Jer_ram,2021-02-11,00:10,10.3
Jer_ram,2021-02-11,00:20,10.4
Jer_ram,2021-02-11,00:30,10.4
Jer_ram,2021-02-11,00:40,10.7
Jer_ram,2021-02-11,00:50,11.1
Jer_ram,2021-02-11,01:00,11.4
Jer_ram,2021-02-11,01:10,11.4
Jer_ram,2021-02-11,01:20,11.2
Jer_ram,2021-02-11,01:30,10.9
Jer_ram,2021-02-11,01:40,10.5
Jer_ram,2021-02-11,01:50,10.5
Jer_ram,2021-02-11,02:00,10.7
Jer_ram,2021-02-11,02:10,10.8
Jer_ram,2021-02-11,02:20,10.5
Jer_ram,2021-02-11,02:30,10.9
Jer_ram,2021-02-11,02:40,11.4
Jer_ram,2021-02-11,02:50,11.4
Jer_ram,2021-02-11,03:00,11.4
Jer_ram,2021-02-11,03:10,11.5
Jer_ram,2021-02-11,03:20,11.5
Jer_ram,2021-02-11,03:30,11.3
Jer_ram,2021-02-11,03:40,11.2
Jer_ram,2021-02-11,03:50,11
Jer_ram,2021-02-11,04:00,10.9
Jer_ram,2021-02-11,04:10,11.1
Jer_ram,2021-02-11,04:20,10.9
Jer_ram,2021-02-11,04:30,11
Jer_ram,2021-02-11,04:40,11.1
Jer_ram,2021-02-11,04:50,10.9
Jer_ram,2021-02-11,05:00,10.9
Jer_ram,2021-02-11,05:10,11.1
Jer_ram,2021-02-11,05:20,11.2
Jer_ram,2021-02-11,05:30,10.9
Jer_ram,2021-02-11,05:40,11.2
Jer_ram,2021-02-11,05:50,11.3
Jer_ram,2021-02-11,06:00,11.1
Jer_ram,2021-02-11,06:10,10.7
Jer_ram,2021-02-11,06:20,10.9
Jer_ram,2021-02-11,06:30,10.9
Jer_ram,2021-02-11,06:40,10.7
Jer_ram,2021-02-11,06:50,10.9
Jer_ram,2021-02-11,07:00,11
Jer_ram,2021-02-11,07:10,11.3
Jer_ram,2021-02-11,07:20,12.1
Jer_ram,2021-02-11,07:30,11.5
Jer_ram,2021-02-11,07:40,11.4
Jer_ram,2021-02-11,07:50,11.7
Jer_ram,2021-02-11,08:00,12
Jer_ram,2021-02-11,08:10,13.2
Jer_ram,2021-02-11,08:20,14.4
Jer_ram,2021-02-11,08:30,14.9
Jer_ram,2021-02-11,08:40,14.8
Jer_ram,2021-02-11,08:50,14.6
Jer_ram,2021-02-11,09:00,14.8
Jer_ram,2021-02-11,09:10,14.9
Jer_ram,2021-02-11,09:20,14.8
Jer_ram,2021-02-11,09:30,14.6
Jer_ram,2021-02-11,09:40,15
Jer_ram,2021-02-11,09:50,14.9
Jer_ram,2021-02-11,10:00,14.6
Jer_ram,2021-02-11,10:10,14.9
Jer_ram,2021-02-11,10:20,14.9
Jer_ram,2021-02-11,10:30,14.7
Jer_ram,2021-02-11,10:40,15
Jer_ram,2021-02-11,10:50,15.6
Jer_ram,2021-02-11,11:00,15.8
Jer_ram,2021-02-11,11:10,16.3
Jer_ram,2021-02-11,11:20,17.3
Jer_ram,2021-02-11,11:30,17.5
Jer_ram,2021-02-11,11:40,18.1
Jer_ram,2021-02-11,11:50,18.5
Jer_ram,2021-02-11,12:00,18.5
Jer_ram,2021-02-11,12:10,18.1
Jer_ram,2021-02-11,12:20,18.1
Jer_ram,2021-02-11,12:30,18.5
Jer_ram,2021-02-11,12:40,18.2
Jer_ram,2021-02-11,12:50,19
Jer_ram,2021-02-11,13:00,18.8
Jer_ram,2021-02-11,13:10,19.4
Jer_ram,2021-02-11,13:20,19.3
Jer_ram,2021-02-11,13:30,19.3
Jer_ram,2021-02-11,13:40,19
Jer_ram,2021-02-11,13:50,19.7
Jer_ram,2021-02-11,14:00,19.5
Jer_ram,2021-02-11,14:10,19.5
Jer_ram,2021-02-11,14:20,19.2
Jer_ram,2021-02-11,14:30,19.8
Jer_ram,2021-02-11,14:40,19.9
Jer_ram,2021-02-11,14:50,20.1
Jer_ram,2021-02-11,15:00,20.6
Jer_ram,2021-02-11,15:10,19.6
Jer_ram,2021-02-11,15:20,18.5
Jer_ram,2021-02-11,15:30,18.3
Jer_ram,2021-02-11,15:40,18.3
