date,amount,currency,merchant,description,id,reportedBalance,,
03/02/2023,17.66,USD,Shopify Payments payout,,LQwqDewvA5Uqa3QDdbwPFkzjVyPkYKImbMjx9,-1561.39,,
03/02/2023,58.64,USD,Shopify Payments payout,,nEbAvJbd8oHqRYxV6mzLS4wRR4m9M8HqRx7mm,-1561.39,,
03/02/2023,52.07,USD,Shopify Payments payout,,NwL3PYLj0bukvZoj56OdcxNZZxJ5m6tbeX3BP,-1561.39,,
03/02/2023,31.39,USD,Shopify Payments payout,,DgAxreAP1jUKnamZAjq3t8qymZK8PJCVxaQ6x,-1561.39,,
03/02/2023,-78.5,USD,S W TRADING/ACCSSRY PLZ,,KRdPLedAkZuv4RaZ6xdjFOZPX6kv6af1xKBEP,-1561.39,,
03/02/2023,20.58,USD,Shopify Payments payout,,V3KX6eKmZwIdgRbMLQnjhvnMdJ73EEfXvddmK,-1561.39,,
03/02/2023,79.03,USD,Shopify Payments payout,,6AaeRgaoY6cYgypQn6zRH75wPEv78KhygJZjv,-1561.39,,
03/02/2023,-120.93,USD,3dd44c0SDB,,XKAXmeA6dLuM5om01xRyi4voo4MbmNHPAV6BV,-1561.39,,
03/02/2023,54.43,USD,Shopify Payments payout,,BoKx9eKDmvsk6RVpKN9PcQV95eKxeXtdeR03P,-1561.39,,
03/02/2023,69.23,USD,Shopify Payments payout,,R1qAyeqxaVfqnOwmjQeDSxgOOx83XZtdxk16x,-1561.39,,
03/02/2023,-40.1,USD,Walmart,,3ymnQ5moYMHY3Q7VyezOuRwAqBdyBbI7mMjon,-1561.39,,
02/02/2023,34.43,USD,ACH transfer from Sezzle,,4KrnborOYduoLJMOKB01uxoBxodv1mI8mQ31V,317.1,,
02/02/2023,15.72,USD,Shopify Payments payout,,axJdwBJK3khjY7zXQyn5ipvxpveLM8Hbne6yD,317.1,,
02/02/2023,-1787.05,USD,CASH APP*VANKELIA H,,rwJrgoJDN9uEKw54879Au6pz6pRnD5Ie38XKO,317.1,,
02/02/2023,14.77,USD,Shopify Payments payout,,3ymnQ5moYMHY3Q7VyezEszwoOzaxDwIz9Da6y,317.1,,
02/02/2023,-130.93,USD,3dbf340SDB,,bJnw63nkyAs6Anqr4MQdIRrMYOmdVqfgrAO1z,317.1,,
02/02/2023,-44.25,USD,HIS*HISCOX INC,,j9b3yrbx4Jsbgmw0qOzAceoYeody8NHm0XxQ5,317.1,,
02/02/2023,59.58,USD,Shopify Payments payout,,xq1rOY1yn6FEkJKL74a0uDJ0DJjZvQIyavdAD,317.1,,
02/02/2023,48.23,USD,Shopify Payments payout,,5k4nRb4oYwUYAnMKkOE8H3xRbKdynZc6ALQo8,317.1,,
01/02/2023,324.89,USD,Shopify Payments payout,,e5JD1kJ0AjsM5zAK346RIJ56DPOXqYIeL4YQN,-1248.38,,
01/02/2023,41.45,USD,Shopify Payments payout,,YkvX1dvLwDU9LRj4mBrDCB5P1xoQDNCpnzY1g,-1248.38,,
01/02/2023,5.92,USD,Rewards credit: Jan 2023,,z3qaOYqknDIOLRJ1re9KCNwV874bXYIBzMRNY,-1248.38,,
01/02/2023,19.12,USD,Shopify Payments payout,,YkvX1dvLwDU9LRj4mBrDCoYmVQD9dNcnKaAAO,-1248.38,,
01/02/2023,28.53,USD,Shopify Payments payout,,z3qaOYqknDIOLRJ1re9KC46BDbXvKYfz6mppD,-1248.38,,
31/01/2023,27.57,USD,Shopify Payments payout,,6AaeRgaoY6cYgypQn6zYF7Kkj3wVoxc9b1X1Q,2272.15,,
31/01/2023,137.26,USD,ACH transfer from AFTERPAY 1217,,A5y8aeyL6Asp9PjZX8kmiJ1xZOa5gOfZ7NZrj,2272.15,,
31/01/2023,85.35,USD,ACH transfer from Sezzle,,v1Lga9LBndfk0R3Nrj71u5y8dJek0JiYQMYxz,2272.15,,
30/01/2023,48.74,USD,Shopify Payments payout,,NwL3PYLj0bukvZoj56OkHpNkVNd1o7FbjMz4D,1771.7,,
30/01/2023,-19.45,USD,Little Caesar's,,yBP4OYPKnLS940QDpg69HXMxJyDQZ9t9bpZe9,1771.7,,
29/01/2023,-38.58,USD,Amazon,,Md6B1e60vmTJ1MKz906yhzEQjDABAwtPJYj0y,,,
29/01/2023,617.9,USD,Shopify Payments payout,,wPDRAVD3XwhNAj36rY4Mu4AyzrKxADfrkjeVk,,,
29/01/2023,-20.6,USD,CASH APP*JAY CANDY,,O6DyqeDrjgsnybV84xMkC9eK05YwY7U4nR6pD,,,
29/01/2023,119.09,USD,Shopify Payments payout,,mMokAxoZJ5fdgxL8AXzOSvgrezB5gVHNKLmXz,,,
28/01/2023,-20.68,USD,Starbucks,,NwL3PYLj0bukvZoj56OgSO754ozADYIO3159x,1616.76,,
28/01/2023,22.48,USD,Shopify Payments payout,,3ymnQ5moYMHY3Q7VyezLi13630BLb3cM3qp393,1616.76,,
28/01/2023,8.63,USD,Shopify Payments payout,,qdJrX5JLn7TjZAzg8BYpuvPQPMngpPI5m6VmbO,1616.76,,
28/01/2023,42.83,USD,Shopify Payments payout,,wPDRAVD3XwhNAj36rY4gsbN9Dq9ZApHe3yMpa,1616.76,,
28/01/2023,42.39,USD,Shopify Payments payout,,dZRLDKRvk0hLdOkBAXwMuJDevpe1OBC8Ny1Je,1616.76,,
28/01/2023,25.84,USD,Shopify Payments payout,,6AaeRgaoY6cYgypQn6zPtP5LKVL0JOHVjy91P,1616.76,,
27/01/2023,63.55,USD,ACH transfer from Sezzle,,4KrnborOYduoLJMOKB03f3rkMQVg41hEd8KbR,985.24,,
27/01/2023,21.55,USD,Shopify Payments payout,,7vdxa7dQYLceB4LDd9PEFBBX5PnYe5fDerAXy,985.24,,
27/01/2023,-49.14,USD,AVIVAWHOLES,,axJdwBJK3khjY7zXQyn6HEJqPzgk7MHarbvXK,985.24,,
27/01/2023,34.86,USD,Shopify Payments payout,,JEm16emkK8H65zXkyQbaTd1Pq4Lj79IQEqawX,985.24,,
27/01/2023,-351.14,USD,SHOPIFY* 163296322,,xq1rOY1yn6FEkJKL74amfaY9zebAMvcjBy5zK,985.24,,
27/01/2023,-120.93,USD,3d40a40SDB,,gbJPqvJr04u3x0VydnjBUzzLkbNqpkC3J9mP1,985.24,,
27/01/2023,98.61,USD,Shop Pay Installments payout,,3ymnQ5moYMHY3Q7VyezxcVgEdKQybzCLoZjO0,985.24,,
27/01/2023,13.78,USD,Shopify Payments payout,,bJnw63nkyAs6Anqr4MQJTkk8PYXq6PFgnvO3b,985.24,,
26/01/2023,24.55,USD,ACH transfer from AFTERPAY 1217,,V3KX6eKmZwIdgRbMLQnpiDnRxmqrZ3CzmrbgR,,,
26/01/2023,-130.93,USD,3d2b8c0SDB,,E7vdEevqPrTAk9zoQXE7SJL4zyKzOQUZQOeOn,,,
25/01/2023,497.84,USD,Shopify Payments payout,,KRdPLedAkZuv4RaZ6xdmUBKboJo1aJTN4vM9P,1335.33,,
25/01/2023,15.72,USD,Shopify Payments payout,,kVZyK4ZJa8skomaRjA9xipm91Z1B5ZSENDL5P,1335.33,,
25/01/2023,25.97,USD,Shopify Payments payout,,QDPk3ePa49ub0wXr3ePnT0pn66qqPQFzeowQR,1335.33,,
25/01/2023,51.1,USD,Shopify Payments payout,,O6DyqeDrjgsnybV84xM6Sa8V03x53Dix0OO9e,1335.33,,
25/01/2023,-32,USD,Walmart,,E7vdEevqPrTAk9zoQXE3T8vKZDxmD5hQVooNN,1335.33,,
25/01/2023,24.45,USD,Shopify Payments payout,,R1qAyeqxaVfqnOwmjQe1snpmLLBBZ6t45rK65,1335.33,,
25/01/2023,-16.5,USD,PERFUMEWALLA,,Md6B1e60vmTJ1MKz906dUX5MjOVDOJSXLKKwR,1335.33,,
24/01/2023,-73.75,USD,AVIVA WHOLESALE,,axJdwBJK3khjY7zXQynmFr1BmA0KxRt4KDzb5,1160.76,,
24/01/2023,-40,USD,USPS STAMPS ENDICIA,,4KrnborOYduoLJMOKB0RI79E8RYNBACqDLZ88,1160.76,,
24/01/2023,-6.5,USD,ECHECK,,JEm16emkK8H65zXkyQbMI5ovJg71q0s3BVjjqb,1160.76,,
24/01/2023,-6.5,USD,ECHECK,,80wxa9woYDSYDAE1wnpaub5xeBNEpmIkRrMMBx,1160.76,,
24/01/2023,22.72,USD,ACH transfer from AFTERPAY 1217,,xq1rOY1yn6FEkJKL74aRhmryg4MYz0Ipk3ZZyR,1160.76,,
23/01/2023,-6.44,USD,INST XFER,,z3qaOYqknDIOLRJ1re9rILq01K8QRzUkNY3q4j,630.45,,
23/01/2023,-24.35,USD,INST XFER,,YkvX1dvLwDU9LRj4mBrmIRyEMd1z7nf71j3grk,630.45,,
23/01/2023,-41.7,USD,Little Caesar's,,BoKx9eKDmvsk6RVpKN9KI6aP9NYrjbUR66drwp,630.45,,
23/01/2023,-6.42,USD,Prime Video*1K1CI46J3,,yBP4OYPKnLS940QDpg6pIRAwzpm7LJUP003vAz,630.45,,
23/01/2023,-6.25,USD,INST XFER,,dZRLDKRvk0hLdOkBAXwATOm6vV45XBUPEpjV9Z,630.45,,
23/01/2023,-53.63,USD,PIRATE SHIP PO,,1BvnQ8voYVSYjmvoB4MBHwzaKRD6bncr33jea3,630.45,,
23/01/2023,45.5,USD,ACH transfer from AFTERPAY 1217,,e5JD1kJ0AjsM5zAK3463HzpwM1DZmKI9Qo15jA,630.45,,
23/01/2023,-27.17,USD,Uber Eats,,PL1KBe14r7sRbZD491Q9CbY7kJpzxXf5XX1Bp0,630.45,,
23/01/2023,-8.36,USD,INST XFER,,mMokAxoZJ5fdgxL8AXzAhgeDVxpzN6fEqYyJd5,630.45,,
23/01/2023,23.18,USD,Shopify Payments payout,,3ymnQ5moYMHY3Q7VyezyHaMJAZY7z3hMbb7RwN,630.45,,
23/01/2023,-54.13,USD,Amazon,,qdJrX5JLn7TjZAzg8BY8foVNEDjRaPF5eeB789,630.45,,
22/01/2023,-13,USD,USPS STAMPS ENDICIA,,mMokAxoZJ5fdgxL8AXzPCgNbAJgd1nuQ8Mwm4,548.84,,
22/01/2023,55.73,USD,Shopify Payments payout,,7vdxa7dQYLceB4LDd9PqCoanjK803Yckd51rv,548.84,,
21/01/2023,33.2,USD,Shopify Payments payout,,0qAnaJAzY9FoYK38qeMXsxeE8DPnYeIBgPxnAr,803.34,,
21/01/2023,-69.7,USD,YouTube TV,,rwJrgoJDN9uEKw54879mHLB6AMPQbBIKVNJB9,803.34,,
21/01/2023,-31.85,USD,Taco Bell,,axJdwBJK3khjY7zXQynPtr7pyDKmz7Iy7xPZX,803.34,,
21/01/2023,-89.36,USD,Walmart,,4KrnborOYduoLJMOKB0aH74xDON8Q4c1Rx0kY,803.34,,
21/01/2023,-31.74,USD,KLAVIYO INC. SOFTWARE,,0qAnaJAzY9FoYK38qeMdHb68NpZL56txAOMr1,803.34,,
21/01/2023,-20.68,USD,Starbucks,,j9b3yrbx4Jsbgmw0qOzjIkDenjXP0DiQe5VRp,803.34,,
20/01/2023,-19.43,USD,Starbucks,,9j6xbV6oY1sYZq1K6EnXFN4mEB4YQgCy7Xx8a,695.94,,
20/01/2023,-106.45,USD,AVIVA WHOLESALE,,7vdxa7dQYLceB4LDd9P7HdR9QLRyMDHYP35ka,695.94,,
20/01/2023,94.08,USD,Shopify Payments payout,,PL1KBe14r7sRbZD491QNsjAnA39K0AHDDjkrx,695.94,,
20/01/2023,295.71,USD,Shopify Payments payout,,Md6B1e60vmTJ1MKz9064FbMP87Lb4AUOMZnMV,695.94,,
20/01/2023,138.78,USD,ACH transfer from AFTERPAY 1217,,oRJrx8JwZbu90bPyOz4xH0zANJjoNXtQq60oy,695.94,,
20/01/2023,23.48,USD,Shopify Payments payout,,gbJPqvJr04u3x0Vydnj7U41jxm1aXwIA7XK4y,695.94,,
20/01/2023,58.13,USD,Shop Pay Installments payout,,ZA0XPw0D61cL6PnrqNezcPedJoEAJ8ULwDPV9,695.94,,
20/01/2023,-34.43,USD,Little Caesar's,,V3KX6eKmZwIdgRbMLQnKsMnY7Nn0e8hkqOj5O,695.94,,
20/01/2023,68.33,USD,Shopify Payments payout,,O6DyqeDrjgsnybV84xMXIOzpvMzPejI4kog58,695.94,,
19/01/2023,23.62,USD,ACH transfer from AFTERPAY 1217,,80wxa9woYDSYDAE1wnp1T5D6d6RX93fZEkqpB,660.66,,
19/01/2023,23.48,USD,Shopify Payments payout,,V3KX6eKmZwIdgRbMLQnMUM7aJPjpp8SXxgP4L,660.66,,
19/01/2023,26.5,USD,Shopify Payments payout,,O6DyqeDrjgsnybV84xM8hOvKJ6g99jHVREQxX,660.66,,
18/01/2023,-47.01,USD,Walmart,,DgAxreAP1jUKnamZAjqPHODP7O3ZyvUV6Y666,286.6,,
18/01/2023,38.71,USD,ACH transfer from PAYPAL,,dZRLDKRvk0hLdOkBAXwrhLZ48Ld0mBfyN0NN8,286.6,,
18/01/2023,-6.4,USD,JIFFYSHIRTS,,6AaeRgaoY6cYgypQn6zVfez8kenEwOSyj0jjY,286.6,,
18/01/2023,328.66,USD,ACH transfer from Sezzle,,qdJrX5JLn7TjZAzg8BY5CYyM4YAwdRcBkNkk4,286.6,,
18/01/2023,88.87,USD,Shop Pay Installments payout,,7vdxa7dQYLceB4LDd9PvSd7Y39zR3DUDL6Xe4,286.6,,
18/01/2023,-40.72,USD,INSTACART,,1BvnQ8voYVSYjmvoB4MZf3Pdq3o0N6fj4b446,286.6,,
18/01/2023,84.4,USD,ACH transfer from AFTERPAY 1217,,PL1KBe14r7sRbZD491Q7FnBdgnmP4zU1KwKKr,286.6,,
18/01/2023,-489.25,USD,CASH APP*VANKELIA H,,wPDRAVD3XwhNAj36rY4ZuwdM3wvmzphy3d33M,286.6,,
18/01/2023,101.38,USD,Shop Pay Installments payout,,9j6xbV6oY1sYZq1K6EnRiN5qOmn4OgHkBZE1r,286.6,,
18/01/2023,-56,USD,USPS STAMPS ENDICIA,,LQwqDewvA5Uqa3QDdbwVIE7Y9E0yj1cmxoxxa,286.6,,
17/01/2023,-45,USD,USPS STAMPS ENDICIA,,qdJrX5JLn7TjZAzg8BYDHgRMj9J75nHnXrb9p,-426.11,,
17/01/2023,-1,USD,3c43840RDB,,BoKx9eKDmvsk6RVpKN93Fmr3YQ7wdecNojAnb,-426.11,,
17/01/2023,1,USD,ACH transfer from 8FIG INC,,bJnw63nkyAs6Anqr4MQwF5EV9bkRpqCgmYK8D,-426.11,,
16/01/2023,20.58,USD,Shopify Payments payout,,4KrnborOYduoLJMOKB0AibqLrNXMDAtzV3aEeN,535.96,,
16/01/2023,-85.48,USD,Walmart,,mMokAxoZJ5fdgxL8AXz7fyx5N1axZMtEKBPYPq,535.96,,
16/01/2023,-93.08,USD,Walmart,,z3qaOYqknDIOLRJ1re9xTbKeRaPKpOIkjvQYQk,535.96,,
15/01/2023,-156.65,USD,XFINITY MOBILE,,XKAXmeA6dLuM5om01xRRIYYee3qqyVIjj1Y9gK,447.4,,
15/01/2023,-19.86,USD,Walmart,,dZRLDKRvk0hLdOkBAXwwsAAPPp11QgcPPmA763,447.4,,
15/01/2023,-7.98,USD,Target,,z3qaOYqknDIOLRJ1re99fYYDD344dkIkkX7jra,447.4,,
15/01/2023,-18,USD,USPS STAMPS ENDICIA,,mMokAxoZJ5fdgxL8AXzzimmrrRQQYnhEEwaKj9,447.4,,
15/01/2023,65.85,USD,Shopify Payments payout,,gbJPqvJr04u3x0Vydnj6cBwD9aeJeqC4eZK7X,447.4,,
15/01/2023,47.76,USD,Shopify Payments payout,,NwL3PYLj0bukvZoj56OnixZvvZNnqntzvOb7EN,447.4,,
15/01/2023,51.65,USD,Shopify Payments payout,,bJnw63nkyAs6Anqr4MQotpbKjEV9VqfrEADbA,447.4,,
15/01/2023,-42,USD,USPS STAMPS ENDICIA,,NwL3PYLj0bukvZoj56OOfPPyyAeed4FzzMm4D0,447.4,,
15/01/2023,101.75,USD,Shopify Payments payout,,A5y8aeyL6Asp9PjZX8kQsw3Vn57YmQSxdreYDR,447.4,,
15/01/2023,-13.42,USD,Target,,e5JD1kJ0AjsM5zAK3466IYYvvVOOQgI99q0ROo,447.4,,
15/01/2023,-20,USD,Shell,,YkvX1dvLwDU9LRj4mBrrFNNVVkoogZt778LoO3,447.4,,
15/01/2023,100.94,USD,Shopify Payments payout,,pQJxAZJ65gUdmy9RJOq4t0mDDm58M8CLzyQx5b,447.4,,
15/01/2023,73.44,USD,Shopify Payments payout,,XKAXmeA6dLuM5om01xR7h4o55ovP9PHjqxPLZ1,447.4,,
14/01/2023,32.23,USD,Shopify Payments payout,,e5JD1kJ0AjsM5zAK346mC99zZq3Pwbi9RArLdq,506.03,,
14/01/2023,70.83,USD,Shopify Payments payout,,6AaeRgaoY6cYgypQn6zZC0zNvJrbp9H9zP7aq,506.03,,
14/01/2023,-13.81,USD,SOUTHERN MAID DONUTS,,XKAXmeA6dLuM5om01xRYCnnoZLpbRwFj9ebO45,506.03,,
14/01/2023,-69.08,USD,JIFFYSHIRTS,,R1qAyeqxaVfqnOwmjQeRUJJOpLY3r9UravYKy7,506.03,,
14/01/2023,-160.3,USD,S W TRADING/ACCSSRY PLZ,,z3qaOYqknDIOLRJ1re9nteeLQXy706skjVyzO7,506.03,,
14/01/2023,-5.35,USD,Amazon Music,,wPDRAVD3XwhNAj36rY41TxxArgkVEOfJkPpeLZ,506.03,,
14/01/2023,-141.98,USD,AVIVA WHOLESALE,,QDPk3ePa49ub0wXr3ePzfxxwp6ybNrfoVZ6wEq,506.03,,
14/01/2023,-73.5,USD,JS COLLECTION,,NwL3PYLj0bukvZoj56OztaaZKVz5M7uz4qwpRw,506.03,,
14/01/2023,-10,USD,USPS STAMPS ENDICIA,,YkvX1dvLwDU9LRj4mBrnfbbRzDXxEYU7oRPnQA,506.03,,
14/01/2023,-29.23,USD,Michaels,,pQJxAZJ65gUdmy9RJOqXc11mELgqRauLRBb7J5,506.03,,
14/01/2023,-5.61,USD,SOUTHERN MAID DONUTS,,6AaeRgaoY6cYgypQn6zZCQQJ1bym3aHZEM1Va0,506.03,,
14/01/2023,-22.35,USD,Uber Eats,,nEbAvJbd8oHqRYxV6mz9UKKRXan9g6FXKdoMAk,506.03,,
14/01/2023,-30,USD,USPS STAMPS ENDICIA,,mMokAxoZJ5fdgxL8AXzBc55gzE4XDPsEKzkmML,506.03,,
14/01/2023,-10,USD,WILL CLAYTON VALERO,,dZRLDKRvk0hLdOkBAXwbSqqO5anM6wTP7MJ8bw,506.03,,
13/01/2023,-10,USD,USPS STAMPS ENDICIA,,wPDRAVD3XwhNAj36rY4YfZR1QP0DEJt35VkvA,-138,,
13/01/2023,-68.73,USD,Michaels,,YkvX1dvLwDU9LRj4mBrBioLJgB8MEZudZyoqR,-138,,
13/01/2023,-86,USD,Walmart,,XKAXmeA6dLuM5om01xRxuq5dym1NRVFXZR9aw,-138,,
13/01/2023,88,USD,Shopify Payments payout,,pQJxAZJ65gUdmy9RJOq9hV8Lvea6rXfLRA85Eg,-138,,
13/01/2023,45.7,USD,Shopify Payments payout,,1BvnQ8voYVSYjmvoB4M4ubwk8ezZpyU49wygX,-138,,
13/01/2023,-196.05,USD,S W TRADING/ACCSSRY PLZ,,e5JD1kJ0AjsM5zAK3464uO4nQJAMwgF7ZpRbQ,-138,,
13/01/2023,22.48,USD,Shopify Payments payout,,DgAxreAP1jUKnamZAjqjiYn8ae0JxXc6mP4RD,-138,,
13/01/2023,-34.04,USD,NADEEM NADEEM,,NwL3PYLj0bukvZoj56O6cevodmO6M4TdEV4Lz,-138,,
13/01/2023,59.95,USD,Shop Pay Installments payout,,XKAXmeA6dLuM5om01xRmHdPLEywerYHj9znZAb,-138,,
13/01/2023,-176,USD,EXPO WHOLESALE & IMPORT,,6AaeRgaoY6cYgypQn6z6u0o7X4NK3xIjOPENe,-138,,
13/01/2023,-131.07,USD,MAYS BEADS,,z3qaOYqknDIOLRJ1re9ec4MxdNZ10kFJPojn0,-138,,
13/01/2023,258.51,USD,ACH transfer from Sezzle,,LQwqDewvA5Uqa3QDdbwbs6akN5ZKALUxV1yBw,-138,,
13/01/2023,39.46,USD,Shopify Payments payout,,BoKx9eKDmvsk6RVpKN9Ncj6MJQaLzkfLV1n7X,-138,,
13/01/2023,-215,USD,USPS STAMPS ENDICIA,,mMokAxoZJ5fdgxL8AXzXIQ8oYkqVDnfe7XKvK,-138,,
13/01/2023,-19.5,USD,PERFUMEWALLA,,dZRLDKRvk0hLdOkBAXwXF1kKQ3Ev6ghN5B7Qn,-138,,
12/01/2023,-27.56,USD,Kroger,,O6DyqeDrjgsnybV84xMVfPA6Emxn53f5RkV4B,-666.75,,
12/01/2023,-797.22,USD,CASH APP*VANKELIA H,,V3KX6eKmZwIdgRbMLQnbh0dPVx4KOEt5xqXkB,-666.75,,
12/01/2023,27.37,USD,Shopify Payments payout,,0qAnaJAzY9FoYK38qe0kuP1E1wrYq6IxOkVJj,-666.75,,
12/01/2023,169.82,USD,Shopify Payments payout,,mMokAxoZJ5fdgxL8AXDaCo3D8DYLnaSebqPgK,-666.75,,
11/01/2023,47.34,USD,Shopify Payments payout,,V3KX6eKmZwIdgRbMLQxPCNYYN8kwOnHkm8wBR,516.3,,
11/01/2023,-5.28,USD,AMZNFreeTime*IM2S51YG3,,xq1rOY1yn6FEkJKL74DnuoJJoEOxdQFo4grnp,516.3,,
11/01/2023,-29.78,USD,Uber Eats,,7vdxa7dQYLceB4LDd9jQhL99LD30nRFYxRjNP,516.3,,
11/01/2023,84.75,USD,Shopify Payments payout,,4KrnborOYduoLJMOKBe6u5oo59jLDmHqBrNBd,516.3,,
11/01/2023,25.43,USD,Shopify Payments payout,,bJnw63nkyAs6Anqr4MokCEBRzxqv8Pha894jMV,516.3,,
11/01/2023,-4.7,USD,INST XFER,,YkvX1dvLwDU9LRj4mBNLIoOaXxrMgZUp57pAP,516.3,,
11/01/2023,24.46,USD,Shopify Payments payout,,NwL3PYLj0bukvZoj56nvCeNXz586d4tb9zbNE,516.3,,
11/01/2023,30.76,USD,Shopify Payments payout,,oRJrx8JwZbu90bPyOz5VcdV1p5BoOLt03O19vD,516.3,,
11/01/2023,-7.5,USD,Amazon Prime,,oRJrx8JwZbu90bPyOz5VcXkkX946jefO6MZ71,516.3,,
11/01/2023,-74.18,USD,Target,,gbJPqvJr04u3x0Vydn6wumjjmwJVN1iA5OLRp,516.3,,
11/01/2023,41.15,USD,Shopify Payments payout,,9j6xbV6oY1sYZq1K6Em0sBmmBgOeo4fymRDQb,516.3,,
11/01/2023,306.42,USD,Shopify Payments payout,,5k4nRb4oYwUYAnMKkOo4s5885Qr61mHVgR9oM,516.3,,
11/01/2023,31.26,USD,Shopify Payments payout,,QDPk3ePa49ub0wXr3eO9cYXXYVJ6rgtJveD6q,516.3,,
11/01/2023,-5.85,USD,INST XFER,,z3qaOYqknDIOLRJ1reaLC4gJy791dkFB8kBpX,516.3,,
11/01/2023,117.02,USD,Shopify Payments payout,,O6DyqeDrjgsnybV84xrNiMppMj4d5zI4qDaYr,516.3,,
11/01/2023,-24.98,USD,Burger King,,80wxa9woYDSYDAE1wn8ZsnJJn3QqgYtZ3zQ0X,516.3,,
11/01/2023,162.94,USD,ACH transfer from Sezzle,,axJdwBJK3khjY7zXQyDOibvvb143y8t4gVYEY,516.3,,
11/01/2023,115.93,USD,Shopify Payments payout,,Md6B1e60vmTJ1MKz90nvsZkkZYP6DeCPbqeEo,516.3,,
11/01/2023,149.65,USD,Shopify Payments payout,,ZA0XPw0D61cL6PnrqNM4fyDXMjKAx0UP3vyKnN,516.3,,
11/01/2023,-13.1,USD,Target,,JEm16emkK8H65zXkyQ0YCY66YDkQeVtk85onB,516.3,,
11/01/2023,-24.3,USD,AVIVA WHOLESALE,,ZA0XPw0D61cL6PnrqNM4f8nn8pv1E4fvDEJOY,516.3,,
11/01/2023,318.73,USD,Shopify Payments payout,,XKAXmeA6dLuM5om01x75Uqvzpb7NyVTP5jPvN,516.3,,
11/01/2023,-21.06,USD,Uber Eats,,bJnw63nkyAs6Anqr4MokCLDDLb9wX7F95Lw1M,516.3,,
11/01/2023,51.85,USD,Shopify Payments payout,,5k4nRb4oYwUYAnMKkOo4s4V3wNZPBXUmOVE0Zr,516.3,,
11/01/2023,25.87,USD,Shopify Payments payout,,e5JD1kJ0AjsM5zAK34d5UOjN3PeMQgfez9eyz,516.3,,
10/01/2023,-403,USD,MAYS BEADS,,pQJxAZJ65gUdmy9RJO4gHkyKNvdem8fQLXm9k,886.04,,
10/01/2023,-10,USD,USPS STAMPS ENDICIA,,z3qaOYqknDIOLRJ1reaoubRnqENdLBUBk156r,886.04,,
10/01/2023,-45.9,USD,PERFUMEWALLA,,XKAXmeA6dLuM5om01x7qSQ80KEmyoPTPjDK3o,886.04,,
10/01/2023,-307.3,USD,S W TRADING/ACCSSRY PLZ,,e5JD1kJ0AjsM5zAK34dOSXmkpLJQzBte9PN8B,886.04,,
10/01/2023,-10.71,USD,Prime Video*JQ4NH8MD3,,YkvX1dvLwDU9LRj4mBNohQ7wyvBgRmTp74EKb,886.04,,
10/01/2023,-49.19,USD,Little Caesar's,,NwL3PYLj0bukvZoj56nxuRkLB1mdZnUbzg81V,886.04,,
10/01/2023,-30.16,USD,INST XFER,,E7vdEevqPrTAk9zoQX0ehvPKy0O7dQf5qeNVK,886.04,,
10/01/2023,27.57,USD,Shopify Payments payout,,mMokAxoZJ5fdgxL8AXDQHyN3eKkYgvI4EAZLn,886.04,,
10/01/2023,-33.39,USD,Chevron,,nEbAvJbd8oHqRYxV6mBJTrQ03kMyREFqXYVby,886.04,,
10/01/2023,-260,USD,EXPO WHOLESALE & IMPORT,,QDPk3ePa49ub0wXr3eOQhEXz7gA9wYSbo5PpK,886.04,,
10/01/2023,45.43,USD,Shopify Payments payout,,XKAXmeA6dLuM5om01x7qSMNrpR0kXxi0Qzovz,886.04,,
10/01/2023,-47,USD,INST XFER,,R1qAyeqxaVfqnOwmjQ46TKQ4owXDOMUdrpgML,886.04,,
10/01/2023,1,USD,ACH transfer from 8FIG INC,,pQJxAZJ65gUdmy9RJO4gH4ArgRKQbYIZrAvP3,886.04,,
09/01/2023,54.16,USD,ACH transfer from AFTERPAY 1217,,3ymnQ5moYMHY3Q7VyemQTLovdox43eCwXjX1D,-352.8,,
09/01/2023,-17.15,USD,INST XFER,,yBP4OYPKnLS940QDpgN0ubZjNZaPJ8UAwnwQO,-352.8,,
09/01/2023,1844,USD,ACH transfer from 8FIG INC,,R1qAyeqxaVfqnOwmjQ4xf8ygAKj1ooTray3AxP,-352.8,,
09/01/2023,-8.16,USD,INST XFER,,KRdPLedAkZuv4RaZ6xeRI7jykjDw8RsDOBO9E,-352.8,,
09/01/2023,-4,USD,INST XFER,,kVZyK4ZJa8skomaRjAymsyAD4Ano6vUakAk5b,-352.8,,
08/01/2023,0.67,USD,Shopify Payments payout,,bJnw63nkyAs6Anqr4Mo8Sd8OEVaVVgSN1Rro5,,,
08/01/2023,59.12,USD,Shopify Payments payout,,4KrnborOYduoLJMOKBeJSaQE8NANB6sEqopLo,,,
07/01/2023,-41.7,USD,LING'S BUFFET,,QDPk3ePa49ub0wXr3eOksoVyvq9vrDHo70bZvK,10.34,,
07/01/2023,-15.01,USD,Hobby Lobby,,E7vdEevqPrTAk9zoQX0JsaqVR47RmZTq915yMK,10.34,,
07/01/2023,-40.48,USD,Uber Eats,,R1qAyeqxaVfqnOwmjQ4JcxVYaBDa9birLAdv0L,10.34,,
07/01/2023,-9.29,USD,Burger King,,nEbAvJbd8oHqRYxV6mBZc4qnoPyo6eTXELqdgy,10.34,,
06/01/2023,-17.79,USD,Walmart,,6AaeRgaoY6cYgypQn6Ortj7Nevgz0Zsdm7NAm,-5.85,,
